Date,Machine ID,Type,Air Temperature,Process Temperature,Rotatinal Speed,Torque,Tool wear,Failure
2024-06-14T11:34:51.612Z,RM1,M,296.4759216308594,305.8211975097656,1769,16.368370056152344,,0
2024-06-14T11:34:51.612Z,HM4,H,302.44805908203125,306.55291748046875,2335,50.19256591796875,,0
2024-06-14T11:34:51.614Z,HM16,H,297.45965576171875,311.184326171875,2232,40.02959060668945,,0
2024-06-14T11:34:51.615Z,HM5,H,296.1634826660156,311.4573669433594,2674,60.34129333496094,,0
2024-06-14T11:34:51.616Z,HM12,H,303.19439697265625,309.48162841796875,2038,44.79171371459961,,0
2024-06-14T11:34:51.616Z,HM11,H,302.9289245605469,308.3711853027344,2183,17.74628448486328,,0
2024-06-14T11:34:51.616Z,HM8,H,298.7225036621094,311.7496032714844,1438,47.53628158569336,,0
2024-06-14T11:34:51.616Z,HM15,H,298.2095031738281,307.09930419921875,2268,27.257844924926758,,0
2024-06-14T11:34:51.617Z,HM1,H,303.0639343261719,308.3035583496094,2603,72.00130462646484,,0
2024-06-14T11:34:51.617Z,HM6,H,295.6666259765625,308.55841064453125,1457,12.023290634155273,,0
2024-06-14T11:34:51.617Z,HM14,H,295.7112121582031,308.24444580078125,1709,6.24619197845459,,0
2024-06-14T11:35:52.152Z,HM4,H,300.2887268066406,307.0942687988281,2435,10.503389358520508,,0
2024-06-14T11:35:52.165Z,HM18,H,303.1640625,309.2511291503906,1648,56.34376907348633,,0
2024-06-14T11:35:52.166Z,HM5,H,298.869384765625,309.7437438964844,1626,27.354339599609375,,0
2024-06-14T11:35:52.166Z,RM3,M,302.96661376953125,312.6674499511719,2553,46.995033264160156,,0
2024-06-14T11:35:52.169Z,HM7,H,297.37933349609375,307.4303894042969,1775,5.662511348724365,,0
2024-06-14T11:35:52.175Z,HM11,H,295.87872314453125,312.2155456542969,1726,12.620305061340332,,0
2024-06-14T11:35:52.176Z,HM14,H,302.7713928222656,306.6263427734375,2635,10.148677825927734,,0
2024-06-14T11:35:52.176Z,MT2,L,304.2648620605469,308.2979736328125,2007,11.603903770446777,,0
2024-06-14T11:35:52.176Z,HM3,H,301.3570556640625,308.6612854003906,2637,34.905330657958984,,0
2024-06-14T11:35:52.182Z,RM1,M,304.2306213378906,313.0519714355469,2073,23.520254135131836,,0
2024-06-14T11:35:52.186Z,HM6,H,296.116943359375,310.2245788574219,1934,5.371240139007568,,0
2024-06-14T11:35:52.186Z,HM8,H,296.629150390625,309.3778076171875,1536,42.1845588684082,,0
2024-06-14T11:35:52.193Z,HM10,H,298.5982971191406,310.5101623535156,2381,40.63480758666992,,0
2024-06-14T11:35:52.193Z,HM9,H,304.0879211425781,306.97216796875,1684,66.2496566772461,,0
2024-06-14T11:35:52.194Z,HM1,H,303.2409973144531,311.65484619140625,1222,65.97614288330078,,0
2024-06-14T11:35:52.195Z,RM2,M,296.0561828613281,311.2007141113281,2174,60.35293960571289,,0
2024-06-14T11:35:52.200Z,HM2,H,300.2044982910156,313.5299072265625,1322,28.686359405517578,,0
2024-06-14T11:35:52.202Z,HM15,H,302.9873962402344,307.87921142578125,1567,69.37738800048828,,0
2024-06-14T11:35:52.201Z,HM12,H,297.7982177734375,313.0883483886719,2649,58.042274475097656,,0
2024-06-14T11:35:52.202Z,HM16,H,295.596435546875,309.9974670410156,1768,10.177587509155273,,0
2024-06-14T11:35:52.202Z,MT1,L,296.8327941894531,308.1240539550781,1939,39.77199935913086,,0
2024-06-14T11:35:52.204Z,HM13,H,300.48846435546875,309.9057922363281,1274,16.42568588256836,,0
2024-06-14T11:35:52.204Z,HM17,H,298.51251220703125,308.4513244628906,1907,22.124351501464844,,0
2024-06-14T11:36:52.051Z,HM9,H,301.3975830078125,305.8582458496094,1259,45.74758529663086,,0
2024-06-14T11:36:52.052Z,HM7,H,301.72637939453125,310.5700988769531,1266,5.43379545211792,,0
2024-06-14T11:36:52.053Z,MT1,L,300.2017822265625,309.2221374511719,2002,65.41217041015625,,0
2024-06-14T11:36:52.055Z,RM3,M,297.93487548828125,308.73321533203125,2661,43.548980712890625,,0
2024-06-14T11:36:52.055Z,HM13,H,298.911865234375,312.1169738769531,2594,37.587039947509766,,0
2024-06-14T11:36:52.056Z,MT2,L,302.3432312011719,312.8863220214844,2440,21.48392105102539,,0
2024-06-14T11:36:52.057Z,RM2,M,297.7348327636719,313.3089599609375,1452,13.667981147766113,,0
2024-06-14T11:36:52.057Z,HM10,H,295.51470947265625,308.3513488769531,2596,76.58965301513672,,0
2024-06-14T11:36:52.058Z,HM3,H,299.58642578125,306.2619323730469,1449,75.01665496826172,,0
2024-06-14T11:36:52.059Z,HM2,H,296.62872314453125,306.619140625,2015,17.479351043701172,,0
2024-06-14T11:36:52.060Z,HM17,H,296.78857421875,311.7331237792969,1525,58.1183967590332,,0
2024-06-14T11:36:52.061Z,HM18,H,300.6209411621094,306.6755065917969,2245,52.913021087646484,,0
2024-06-14T11:36:52.061Z,RM1,M,303.63873291015625,307.5058898925781,1596,15.052237510681152,,0
2024-06-14T11:36:52.062Z,HM4,H,303.714599609375,313.117919921875,1616,7.461116313934326,,0
2024-06-14T11:36:52.062Z,HM16,H,298.51287841796875,307.68414306640625,2275,8.291482925415039,,0
2024-06-14T11:36:52.064Z,HM6,H,302.7525634765625,312.06988525390625,1225,44.017120361328125,,0
2024-06-14T11:36:52.064Z,HM5,H,299.2265930175781,309.13580322265625,2427,4.1904215812683105,,0
2024-06-14T11:36:52.064Z,HM8,H,304.16400146484375,309.5277404785156,2274,17.608041763305664,,0
2024-06-14T11:36:52.064Z,HM11,H,304.28338623046875,308.087646484375,2686,68.75274658203125,,0
2024-06-14T11:36:52.064Z,HM14,H,298.8417663574219,311.8423767089844,2614,73.31503295898438,,0
2024-06-14T11:36:52.066Z,HM12,H,298.93359375,305.9419860839844,1336,4.145891189575195,,0
2024-06-14T11:36:52.067Z,HM15,H,302.8360290527344,313.11822509765625,2419,59.70667266845703,,0
2024-06-14T11:36:52.067Z,HM1,H,300.3214111328125,307.5705871582031,2030,72.75637817382812,,0
