Date,Machine ID,Type,Air Temperature,Process Temperature,Rotatinal Speed,Torque,Tool wear,Failure
2024-05-30T10:58:22.803Z,MT2,L,301.113525390625,311.71917724609375,1993,20.910253524780273,,0
2024-05-30T10:58:22.803Z,HM13,H,296.4965515136719,312.24139404296875,2395,45.06010437011719,,0
2024-05-30T10:58:22.804Z,MT1,L,299.6344299316406,309.6323547363281,1633,70.8474349975586,,0
2024-05-30T10:58:22.805Z,RM3,M,298.86090087890625,306.1413269042969,2056,29.11998176574707,,0
2024-05-30T10:58:22.806Z,HM10,H,301.2021789550781,308.4566650390625,2602,69.71025848388672,,0
2024-05-30T10:58:22.808Z,RM2,M,298.46453857421875,311.5767822265625,1680,39.23386001586914,,0
2024-05-30T10:58:22.808Z,HM2,H,296.29913330078125,308.49041748046875,1904,36.042755126953125,,0
2024-05-30T10:58:22.809Z,HM3,H,301.3916931152344,308.7539367675781,1563,21.859012603759766,,0
2024-05-30T10:58:22.810Z,HM4,H,298.4949951171875,309.9624328613281,1811,72.84099578857422,,0
2024-05-30T10:58:22.810Z,HM18,H,298.2364807128906,312.3846740722656,2451,22.655000686645508,,0
2024-05-30T10:58:22.811Z,HM17,H,301.6481628417969,312.9273681640625,2287,18.074098587036133,,0
2024-05-30T10:58:22.813Z,RM1,M,304.4521484375,312.1626281738281,2551,53.322731018066406,,0
2024-05-30T10:58:22.814Z,HM16,H,303.3593444824219,311.0184631347656,1297,22.359079360961914,,0
2024-05-30T10:58:22.814Z,HM11,H,304.06640625,312.04193115234375,1668,24.768611907958984,,0
2024-05-30T10:58:22.814Z,HM5,H,296.5304260253906,312.0213623046875,2470,41.05952072143555,,0
2024-05-30T10:58:22.814Z,HM8,H,295.77532958984375,306.40771484375,2131,63.521244049072266,,0
2024-05-30T10:58:22.815Z,HM12,H,303.94781494140625,306.0960388183594,1754,38.417564392089844,,0
2024-05-30T10:58:22.815Z,HM15,H,298.3652648925781,309.5062561035156,2140,23.627696990966797,,0
2024-05-30T10:58:22.815Z,HM14,H,300.3232116699219,308.7909240722656,2489,26.267314910888672,,0
2024-05-30T10:58:22.815Z,HM1,H,301.27130126953125,307.8062744140625,1615,57.07396697998047,,0
2024-05-30T10:58:22.816Z,HM6,H,297.9267883300781,308.9151916503906,1552,49.85476303100586,,0
